index,dpt_pseudotime
Run5_195967073605980,0.46233305
Run5_195967089035190,0.19248076
Run5_195967089073564,0.6888389
Run5_195967101593454,0.8068573
Run5_195967119903531,0.4570099
Run5_195967120502059,0.12881477
Run5_196019686858011,0.106171094
Run5_196019687483237,0.39880654
Run5_196019701636523,0.15881361
Run5_196019701893942,0.35501334
Run5_196019702098356,0.028926225
Run5_196019702323509,0.47776735
Run5_196019702324517,0.59376895
Run5_196019714186036,0.23795839
Run5_196019733581148,0.5749761
Run5_196019733845724,0.5527902
Run5_196043578194677,0.11347519
Run5_196043592383782,0.22727011
Run5_196043592559973,0.1605187
Run5_196043592617316,0.06104356
Run5_196043592910699,0.5424854
Run5_196043605694316,0.10234259
Run5_196043605699812,0.5006827
Run5_196043624298355,0.21374424
Run5_196113236618462,0.031212624
Run5_196113252145396,0.14204895
Run5_196113263905565,0.5469844
Run5_196113264204595,0.1123161
Run5_196113264732907,0.53203213
Run5_196113282746270,0.7396816
Run5_196113282821429,0.6745221
Run5_196113283333542,0.16636758
Run5_196163837484253,0.07622526
Run5_196163851374004,0.13731162
Run5_196163864214877,0.14683926
Run5_196163864316653,0.20155387
Run5_196174305679267,0.3179685
Run5_196174320646891,0.49105453
Run5_196174320655156,0.64529854
Run5_196174333204774,0.20685513
Run5_196174351881963,0.055934075
Run5_196174352082804,0.02941387
Run5_196174352432556,0.5131745
Run5_196174352668380,0.043070402
Run5_196180748429748,0.31434566
Run5_196180748688101,0.32574445
Run5_196180749006708,0.5400019
Run5_196180763102627,0.25409004
Run5_196180763596700,0.1904033
Run5_196180794821542,0.23600121
Run5_196180794882780,0.15424694
Run5_196527701018355,0.25126982
Run5_196527701059949,0.25662333
Run5_196527701244341,0.06240182
Run5_196527701281691,0.5286584
Run5_196527716186342,0.1991614
Run5_196527716231580,0.19202064
Run5_196527728769773,0.27284214
Run5_196527728802213,0.6534438
Run5_196527747656606,0.20205663
Run5_196527747709853,0.0067948396
Run5_196638176884524,0.23350555
Run5_196638177193270,0.10888897
Run5_196638189509542,0.57542145
Run5_196638189702558,0.33098346
Run5_196638189971363,0.08893449
Run5_196638190030044,0.033737402
Run5_196638190225763,0.04974608
Run5_196638208314781,0.668214
Run5_196715471816621,0.29535595
Run5_196715471924581,0.20744477
Run5_196715472075180,0.11612252
Run5_196715486563555,0.18981148
Run5_196715499117877,0.45965007
Run5_196715517794734,0.2643616
Run5_196715517990773,0.08316636
Run5_196715518278579,0.24880564
Run5_196715518478686,0.23945798
Run5_197058264231267,0.5437349
Run5_197058278647539,0.10529838
Run5_197058290993971,0.5109546
Run5_197058291154269,0.041475583
Run5_197058291779427,0.23648153
Run5_197058309802347,0.040297117
Run5_197058310388462,0.15089242
Run5_197060143044843,0.5296985
Run5_197060143499614,0.044572867
Run5_197060157401828,0.37484694
Run5_197060157627230,0.1960642
Run5_197060157730102,0.41511187
Run5_197060157950692,0.16164069
Run5_197060169973099,0.2441079
Run5_197060170008990,0.85154444
Run5_197060170561438,0.17102759
Run5_197068867155814,0.107668996
Run5_197068867451253,0.21440871
Run5_197068867464412,0.08914331
Run5_197068882045795,0.102360226
Run5_197068882337116,0.08867956
Run5_197068913068788,0.21419246
Run5_197068913818867,0.48484403
Run5_197135439182046,0.9380364
Run5_197135453805292,0.7989482
Run5_197135453842852,0.1668001
Run5_197135453862187,0.32963464
Run5_197135466191731,0.28571203
Run5_197135484963764,0.5647777
Run5_197145236728115,0.172985
Run5_197145237052709,0.10846663
Run5_197145251960540,0.2399795
Run5_197145251997598,0.14478943
Run5_197145251998108,0.5526006
Run5_197145252284837,0.21222986
Run5_197145264315628,0.40893462
Run5_197145264340214,0.15019679
Run5_197185770772779,0.5509548
Run5_197185785415531,0.5269542
Run5_197185785785588,0.22335409
Run5_197185797798310,0.22333026
Run5_197185798069533,0.20800257
Run5_197185798301603,0.37747476
Run5_197185817466588,0.23212726
Run5_197188186398123,0.55725557
Run5_197188187182902,0.1517114
Run5_197188201691508,0.118706204
Run5_197188213984157,0.02542255
Run5_197188214515957,0.36314464
Run5_197188232887158,0.4156072
Run5_197188233320284,0.3451137
Run5_197206037616539,0.17430338
Run5_197206037674717,0.4438396
Run5_197206052039454,0.1684997
Run5_197206052386549,0.104740165
Run5_197206052617462,0.027567603
Run5_197206052882163,0.58504945
Run5_197206052923763,0.4916238
Run5_197206064883572,0.18891242
Run5_197206065400555,0.07798762
Run5_197206083758939,0.07761612
Run5_197213553880292,0.04906667
Run5_197213568489189,0.2502179
Run5_197213581625717,0.031232681
Run5_197213599684979,0.14288001
Run5_197213599750044,0.4524573
Run5_197213599947573,0.5767529
Run5_197213600202163,0.112453625
Run5_197256771755294,0.81844836
Run5_197256772536675,0.28698623
Run5_197256786328491,0.17800856
Run5_197256787216805,0.7396334
Run5_197256799775579,0.08536889
Run5_197256818055603,0.36982197
Run5_197256818407206,0.49883372
Run5_197264019504029,0.18135445
Run5_197264019712876,0.30699822
Run5_197264019737437,0.7957168
Run5_197264020258084,0.6304321
Run5_197264034426085,0.49550948
Run5_197264047237411,0.6216583
Run5_199865964586907,0.04571727
Run5_199865979066163,0.064811654
Run5_199865979587316,0.24630225
Run5_199865991814365,0.1246744
Run5_199865992432366,0.13777617
Run5_199934549609195,0.18361175
Run5_199934550064051,0.6764778
Run5_199934550362525,0.6311261
Run5_199934564219819,0.4994259
Run5_199934564223404,0.01032881
Run5_199934564264886,0.28971043
Run5_199934564747571,0.12048195
Run5_199934564783836,0.104600504
Run5_199934577600227,0.021068402
Run5_199934595685094,0.5396391
Run5_199934595713387,0.06494918
Run5_199944347504030,0.15270463
Run5_199944374998774,0.57360506
Run5_199944394402717,0.30088553
Run5_199962332882806,0.21452504
Run5_199962333199093,0.1918689
Run5_199962347355555,0.1110804
Run5_199962347396523,0.041603353
Run5_199962347879670,0.059314806
Run5_199962360658678,0.05579949
Run5_199962379274099,0.02533997
Run5_200348208680219,0.3076682
Run5_200348209112932,0.15453352
Run5_200348223302372,0.20623516
Run5_200348223367398,0.5160216
Run5_200348224149723,0.064326614
Run5_200348254725862,0.31791
Run5_200363939838828,0.12907241
Run5_200363939842396,0.45585215
Run5_200363940141340,0.14336708
Run5_200416659688862,0.46621978
Run5_200416659696437,0.41399604
Run5_200416674364835,0.29913244
Run5_200416687507867,0.15257236
Run5_200426606710134,0.23454684
Run5_200426638723356,0.6119876
Run5_200441237006260,0.40286982
Run5_200441268193005,0.38145438
Run5_200511149434739,0.21701299
Run5_200511163913966,0.2773313
Run5_200511176535331,0.26007494
Run5_200511195371251,0.46049076
Run5_200561495296221,0.2631272
Run5_200561496017316,0.22650224
Run5_200561496055132,0.60390604
Run5_200561508334381,0.035619
Run5_200561527516532,0.5511965
Run5_200562822790571,0.5538138
Run5_200562850261342,0.38909298
Run5_200562850817902,0.027966706
Run5_200562869747052,0.85765594
Run5_200562869754139,0.04574466
Run5_200563762588470,0.2958283
Run5_200563777006316,0.15369013
Run5_200563777820891,0.19987656
Run5_200563789618086,0.2409511
Run5_200563790108580,0.052727465
Run5_200563808655086,0.27500442
Run5_200570473920429,0.1894992
Run5_200570487827230,0.28134835
Run5_200570487880094,0.11304658
Run5_200570488606108,0.2590953
Run5_200570488646053,0.30236745
Run5_200899038505189,0.17327134
Run5_200899038762718,0.68263125
Run5_200899053381483,0.23139884
Run5_200899053663974,0.40450355
Run5_200899084540198,0.6712438
Run5_200899084540659,0.20101573
Run5_200922527123811,0.17171405
Run5_200922554386355,0.14675963
Run5_200922572643100,0.1617752
Run5_200922572711788,0.36850795
Run5_200967489239972,0.64738977
Run5_200967489969571,0.33645886
Run5_200967503928220,0.055336904
Run5_200967504644451,0.19606715
Run5_200967516810099,0.24869859
Run5_200967535614891,0.021362571
Run5_200967535908581,0.47121045
Run5_200967535941878,0.4733396
Run5_200974065847708,0.37548223
Run5_200974065851685,0.21652326
Run5_200974066211548,0.62040967
Run5_200974066629923,0.22556181
Run5_200974093211372,0.096282646
Run5_200974093630683,0.015416954
Run5_200974094001899,0.09906498
Run5_200974112769947,0.15084454
Run5_200983461182197,0.03892881
Run5_200983461354228,0.3501942
Run5_200983461448566,0.519578
Run5_200983476648171,0.42981228
Run5_200983488453860,0.21450132
Run5_200983488678189,0.21749721
Run5_200983488685803,0.17468111
Run5_200983489137396,0.120566465
Run5_200994213514596,0.115596764
Run5_200994213517100,0.2272832
Run5_200994214004980,0.10062885
Run5_200994225872100,0.047261726
Run5_200994225875828,0.26516363
Run5_200994226137971,0.15082929
Run5_200994226563507,0.3358363
Run5_200994244704102,0.31550694
Run5_200994245499300,0.22951144
Run5_201111639021342,0.15136051
Run5_201111639375261,0.52481294
Run5_201111639550381,0.4857773
Run5_201111653694875,0.3130118
Run5_201111667133678,0.09838017
Run5_201111685519603,0.33147675
Run5_201114457594284,0.62576956
Run5_201114457886061,0.21256483
Run5_201114458372382,0.19281273
Run5_201114458372918,0.84088045
Run5_201114472856299,0.11486953
Run5_201114484915573,0.26226467
Run5_201114485475756,0.41451398
Run5_201114504346483,0.13052358
Run5_201465586202923,0.72649664
Run5_201474296139172,0.19050772
Run5_201474310323563,0.06530838
Run5_201474310552491,0.28771755
Run5_201474323146659,0.20200406
Run5_201523553266475,0.59087646
Run5_201523553528230,0.21537992
Run5_201523554077029,0.21462423
Run5_201523568172390,0.20650251
Run5_201523599367030,0.21986823
Run5_201523599693555,0.35842013
Run5_201523600189797,0.13745512
Run5_201585857575781,0.18822162
Run5_201585857775461,0.4747879
Run5_201585877204187,0.22385752
Run5_201595494283171,0.6364046
Run5_201595508942708,0.7032958
Run5_201595521984220,0.24945104
Run5_201595540363172,0.38865095
Run5_201595540946284,0.23868461
Run5_201670656452333,0.4645527
Run5_201670670899627,0.19059299
Run5_201670683121501,0.28718716
Run5_201670683478364,0.24224566
Run5_201670683736803,0.1809833
Run5_201670702087004,0.15932944
Run5_201670702811876,0.30061495
Run5_204213425461038,0.32602093
Run5_204213425663333,0.47330368
Run5_204213426216284,0.0681503
Run5_204213426281884,0.31383252
Run5_204213438008037,0.5837776
Run5_204224148683565,0.19410492
Run5_204224163363755,0.023524553
Run5_204224175925091,0.26054457
Run5_204351789788515,0.1948419
Run5_204351789983964,0.6341706
Run5_204351804716918,0.7134321
Run5_204351816746854,0.23891698
Run5_204351816780140,0.35534555
Run5_204351835396380,0.12974128
Run5_204358246676324,0.5013142
Run5_204358278068645,0.03640682
Run5_204358278368691,0.2007836
Run5_204358278560053,0.417018
Run5_204358278630236,0.52878046
Run5_204359574342501,0.13246049
Run5_204359588604766,0.6600186
Run5_204359601867179,0.44412008
Run5_204359601972971,0.1457472
Run5_204360528129333,0.092104405
Run5_204360528849317,0.14395821
Run5_204360541488995,0.16840327
Run5_204360559574387,0.34012628
Run5_204360560303540,0.15012488
Run5_204403356874997,0.6539952
Run5_204403374963125,0.5443413
Run5_204403375265523,0.3538443
Run5_204427085868333,0.03867127
Run5_204427086120795,0.37908196
Run5_204427100874467,0.23762728
Run5_204427100907299,0.07410214
Run5_204427112859885,0.392077
Run5_204427113454899,0.3948778
Run5_204427113486245,0.51065654
Run5_204427131742630,0.16563293
Run5_204427132266334,0.1021232
Run5_204756739086062,0.22120884
Run5_204756751867293,0.9408409
Run5_204756751890726,0.14745705
Run5_204756752198491,0.21358207
Run5_204756752226731,0.23367853
Run5_204762093312822,0.48478228
Run5_204762108024540,0.19925624
Run5_204762108320990,0.1866677
Run5_204762120407973,0.12846473
Run5_204762120841651,0.3490724
Run5_204762138950069,0.6437349
Run5_204762139015596,0.06865088
Run5_204763032931571,0.08981625
Run5_204763047259555,0.23770392
Run5_204763047544750,0.27047262
Run5_204763060399332,0.1696069
Run5_204765448584412,0.16510561
Run5_204765462948636,0.7530138
Run5_204765463206708,0.21542847
Run5_204765463239452,0.3353214
Run5_204765475519403,0.32955173
Run5_204765476120301,0.11627013
Run5_204765476338910,0.19295482
Run5_204816853646061,0.064019024
Run5_204816853941155,0.2138368
Run5_204816854502621,0.17636487
Run5_204816868621549,0.20022641
Run5_204816869115677,0.10540191
Run5_204816869145382,0.5787105
Run5_204816881503654,0.4953153
Run5_204825309337963,0.5904604
Run5_204825309428637,0.28223664
Run5_204825309657004,0.05070001
Run5_204825324018989,0.1924352
Run5_204825324641523,0.26776427
Run5_204825336629597,0.55808043
Run5_204825336867747,0.09262816
Run5_204825337420060,0.32811514
Run5_204825355794333,0.20235671
Run5_204882352224051,0.10523728
Run5_204882352658230,0.3483681
Run5_204882352696099,0.058219038
Run5_204882398046107,0.15965469
Run5_204911343230388,0.03974314
Run5_204911343716774,0.3021099
Run5_204911357672742,0.54230624
Run5_204911358470427,0.3661282
Run5_204911389858739,0.17837715
Run5_204911389927773,0.21920794
Run5_204954185882334,0.3180109
Run5_204954204518830,0.6101994
Run5_204959688805230,0.13922907
Run5_204959707486108,0.18361312
Run5_204959708006827,0.7469616
Run5_204959708010213,0.378279
Run5_204959708236726,0.24695802
Run5_205381641881900,0.3837806
Run5_205381641910045,0.13548483
Run5_205381642115812,0.025843957
Run5_205381656852900,0.65447074
Run5_205381688060779,0.70101774
Run5_205381688253355,0.3458803
Run5_205381688547101,0.031354107
Run5_205392379242731,0.67977214
Run5_205392379297013,0.245151
Run5_205392394541286,0.24925736
Run5_205392394702254,0.56104535
Run5_205392426219821,0.27319112
Run5_205449153854387,0.020855887
Run5_205449168344814,0.59986615
Run5_205449168800499,0.08637736
Run5_205449181392284,0.5093133
Run5_205449199794611,0.43606767
Run5_205449200266037,0.5092375
Run5_205510773992812,0.47462565
Run5_205510805765038,0.29416567
Run5_205510806027174,0.10063062
Run5_205511430719278,0.06573773
Run5_205511431154595,0.27786657
Run5_205511445591981,0.120518975
Run5_205511457884469,0.20583
Run5_205511458187555,0.5001801
Run5_205511476559262,0.28001896
Run5_205511476824947,0.028289776
Run5_205518946614699,0.119258806
Run5_205518961241396,0.31333217
Run5_205518974142181,0.5023768
Run5_205518974642477,0.29402718
Run5_205518992718261,0.094427
Run5_205518992989099,0.072905324
Run5_205518992993196,0.43161935
Run5_205518993255332,0.04874966
Run5_205527670775142,0.33017537
Run5_205527670966709,0.034099095
Run5_205527671486381,0.4113808
Run5_205527685680502,0.3152736
Run5_205527698033054,0.16750938
Run5_205527717697244,0.25020313
Run5_205870194670891,0.15840536
Run5_205870194965276,0.6634985
Run5_205870209919347,0.7380682
Run5_205870221937565,0.16982065
Run5_205870241270110,0.17304748
Run5_205922688720219,0.52231646
Run5_205922688722795,0.2886734
Run5_205922689043163,0.18942735
Run5_205922701039973,0.35570455
Run5_205922701096750,0.80184525
Run5_205922701598003,0.0
Run5_205922720234204,0.05973539
Run5_226205925796574,0.172136
Run5_226205939911587,0.12706254
Run5_226205940004708,0.050191518
Run5_226205940443443,0.5433245
Run5_226205940444581,0.18264209
Run5_226205940537563,0.047835935
Run5_226205952293733,0.05389803
Run5_226205971995877,0.9188654
Run5_226265786109356,0.15505326
Run5_226265813962150,0.33072016
Run5_226265814165358,0.49601486
Run5_226265814227244,0.018625768
Run5_226265832320307,0.06524129
Run5_226265832544669,0.16717501
Run5_226265832549659,0.20029151
Run5_226273451228597,0.15373847
Run5_226273451531558,0.021321032
Run5_226273451763436,0.051580306
Run5_226273451961587,0.24416903
Run5_226273452018029,0.22122899
Run5_226273464040798,0.16717747
Run5_226273464334645,0.363877
Run5_226273483437870,0.32719612
Run5_226283234735902,0.3857756
Run5_226283234748131,0.2519527
Run5_226283234905454,0.570355
Run5_226283235010932,0.23811331
Run5_226283249155366,0.20683955
Run5_226283249383725,0.21100914
Run5_226283249850596,0.50528324
Run5_226283261651870,0.2998581
Run5_226283261683558,0.56616783
Run5_226283261933420,0.5617373
Run5_226283262207907,0.21243659
Run5_226283262430126,0.40173987
Run5_226283280783795,0.74358493
Run5_226343095557469,0.5808239
Run5_226343096108899,0.29511443
Run5_226343096281308,0.225302
Run5_226343110425014,0.35203066
Run5_226343141624245,0.45494413
Run5_226343142447326,0.116792984
Run5_226394635692277,0.741259
Run5_226394649835955,0.28929338
Run5_226394650396523,0.09492537
Run5_226394662987636,0.6891223
Run5_226394681596141,0.09203626
Run5_226806147271030,0.26512322
Run5_226806147431348,0.15141103
Run5_226806161627956,0.037294842
Run5_226806162118556,0.48332503
Run5_226806173951846,0.5366701
Run5_226806174202228,0.9215073
Run5_226806193416475,0.07519281
Run5_226822387255213,0.624343
Run5_226822387616118,0.2666696
Run5_226822402520806,0.13484937
Run5_226829515478876,0.061307907
Run5_226829515480475,0.18527842
Run5_226829515512110,0.40617934
Run5_226829515512556,0.6453228
Run5_226829515550116,0.48658794
Run5_226829528151854,0.43332914
Run5_226829546679541,0.21806905
Run5_226829546993502,0.20839794
Run5_226829547517806,0.20465985
Run5_226874746686838,0.017649826
Run5_226874746943332,0.07186474
Run5_226874747119859,0.020655021
Run5_226874759527718,0.5474396
Run5_226874759691619,0.22715397
Run5_226874778041270,0.3295286
Run5_226874778118379,0.5368411
Run5_226883187948253,0.46635836
Run5_226883188407094,0.20068844
Run5_226883202603756,0.6447039
Run5_226901441268660,0.15480359
Run5_226901441604019,0.50583446
Run5_226901442054566,0.24203882
Run5_226901456443108,0.017803684
Run5_226901456471782,0.14233118
Run5_226901456538459,0.2316518
Run5_226901468793701,0.113262855
Run5_226901468854118,0.5177934
Run5_226949759723830,0.74495184
Run5_226949787445539,0.14595659
Run5_226949787465460,0.33812627
Run5_226949787674870,0.740189
Run5_226949805762278,0.18791737
Run5_226949806544613,0.23524354
Run5_226953384323893,0.7135994
Run5_226953398241501,0.65032613
Run5_226953398269812,0.7253097
Run5_226953398700339,0.38619244
Run5_226953410865460,0.21101408
Run5_226953411389291,0.44110236
Run5_226953411545835,0.28878263
Run5_226953429968741,0.60944164
Run5_226958752799068,0.1021974
Run5_226958767155629,0.29475868
Run5_226958798449580,0.04293635
Run5_226970295253419,0.5270657
Run5_226970309933475,0.044829324
Run5_226970322222389,0.6659171
Run5_226970322234100,0.019483183
Run5_226970322234667,0.22818795
Run5_226970322292126,0.26592115
Run5_226970322757427,0.2714086
Run5_226970322976037,0.28796
Run5_226970323044773,0.106445625
Run5_226970323077852,0.49658534
Run5_226970341689189,0.62047184
Run5_227284901345125,0.44278002
Run5_227284901554398,0.2334744
Run5_227284901579493,0.23104206
Run5_227284916234099,0.16433965
Run5_227284916287925,0.029167794
Run5_227284916296476,0.58934855
Run5_227284916755749,0.57858753
Run5_227284928576238,0.5245841
Run5_227284928916381,0.46888533
Run5_227284929075062,0.06768955
Run5_227284929169836,0.63171995
Run5_227284947720942,0.31123242
Run5_227305168158110,0.25968105
Run5_227305168426859,0.35426986
Run5_227305169041268,0.6650227
Run5_227305182948067,0.16938977
Run5_227305183401772,0.05758891
Run5_227305183688988,0.6590353
Run5_227305195793196,0.76914686
Run5_227305195953565,0.15665986
Run5_227305214368564,0.35584742
Run5_227305215158517,0.14887646
Run5_227354843961070,0.1754402
Run5_227354844251932,0.603396
Run5_227354856024420,0.27989143
Run5_227354875479859,0.043361027
Run5_227354875717342,0.09574941
Run5_227357110975277,0.14039499
Run5_227357125462838,0.24746467
Run5_227357125893413,0.33081356
Run5_227357125896499,0.6628043
Run5_227357137951454,0.25952533
Run5_227357138016998,0.22444429
Run5_227357156560283,0.044898324
Run5_227357156624308,0.20525977
Run5_227357156923635,0.19034797
Run5_227363552971061,0.6304759
Run5_227363580394845,0.3070937
Run5_227363599826340,0.17444754
Run5_227364224296677,0.049186964
Run5_227364239460254,0.6215398
Run5_227364251261236,0.23530202
Run5_227364252016037,0.5504178
Run5_227425442481894,0.039434988
Run5_227425455400683,0.19607605
Run5_227425474002292,0.0318763
Run5_227493073041253,0.1547861
Run5_227493088247030,0.59146947
Run5_227493100284723,0.65041137
Run5_227493100865964,0.63315684
Run5_227493119671147,0.33717754
Run5_227510387399973,0.35096866
Run5_227510387403547,0.412021
Run5_227510387654060,0.21500269
Run5_227510387690355,0.16227685
Run5_227510387956123,0.13830239
Run5_227510402301300,0.09471207
Run5_227510402303852,0.039986808
Run5_227510433466796,0.28835082
Run5_227516829521715,0.46337542
Run5_227516829882603,0.20605618
Run5_227516830345950,0.2122348
Run5_227516844763356,0.35754436
Run5_227516844984628,0.3624827
Run5_227516857597294,0.917353
Run5_227516876250396,0.45062587
Run5_227844201564581,0.25535032
Run5_227844214340460,0.49049547
Run5_227844233542899,0.5691663
Run5_227846602540853,0.20779398
Run5_227846602832750,0.55571043
Run5_227846617222428,0.44027936
Run5_227846630303651,0.032449815
Run5_227846630627755,0.2515056
Run5_227846649498395,0.7537842
Run5_227853850536860,0.2742225
Run5_227853850765156,0.049500618
Run5_227853865273574,0.073764496
Run5_227853877790557,0.3216998
Run5_227853877819827,0.76833546
Run5_227853878114206,0.21971364
Run5_227853896636710,0.06654007
Run5_227853897222516,0.050255693
Run5_227903376910238,0.060237166
Run5_227903377168732,0.1598625
Run5_227903391590260,0.27727234
Run5_227903404173092,0.045141693
Run5_227903404206819,0.029976118
Run5_227903422819179,0.13964288
Run5_227903423569126,0.25148615
Run5_227921630546662,0.09759787
Run5_227921645194467,0.30226544
Run5_227921645386163,0.29436493
Run5_227921645431155,0.3092921
Run5_227921645717350,0.022731012
Run5_227930488559390,0.28518364
Run5_227930488913309,0.29419345
Run5_227930503534814,0.12905931
Run5_227930504063339,0.15767078
Run5_227930516184302,0.70033365
Run5_227930516639006,0.17696042
Run5_227930535282926,0.15272713
Run5_227930535311277,0.26378655
Run5_227930535578483,0.4799186
Run5_227973438224734,0.1692572
Run5_227973438224811,0.26027143
Run5_227973438294763,0.07293768
Run5_227973438495990,0.8850237
Run5_227973438559988,0.18619376
Run5_227973438854958,0.29841414
Run5_227973439114461,0.59204227
Run5_227973466090908,0.17000395
Run5_227973466274733,0.56222606
Run5_227973466376035,0.20391464
Run5_227975317277107,0.21328472
Run5_227975317317350,0.23580484
Run5_227975317899107,0.07955441
Run5_227975363488990,0.5489723
Run5_227981759997787,0.09307943
Run5_227981774670580,0.5768934
Run5_227981774674277,0.058761083
Run5_227981787514733,0.6203978
Run5_227981806484195,0.5233664
Run5_227982967761244,0.5141846
Run5_227982968273653,0.23868203
Run5_227982982691117,0.08498343
Run5_227982982695333,0.21794178
Run5_227982982933812,0.174399
Run5_227982995052387,0.7277793
Run5_227983014358238,0.13069952
Run5_227990484479331,0.19432
Run5_227990498630964,0.57046
Run5_227990499191587,0.053103156
Run5_227990530570099,0.0986921
Run5_227991423670171,0.5197355
Run5_227991438940404,0.20125966
Run5_227991450671990,0.2193204
Run5_227991450728173,0.43221775
Run5_227991451220918,0.8686884
Run5_227991469641059,0.26244304
Run5_227991469870389,0.24906406
Run5_227991470402340,0.4946597
Run5_228042023484830,0.18392612
Run5_228042038794470,0.108403675
Run5_228042050853150,0.47818437
Run5_228042051632349,0.19608751
Run5_228042069723892,0.27353525
Run5_230592294807990,0.2760352
Run5_230592322623340,0.26259968
Run5_230611668887262,0.276357
Run5_230652424444205,0.036030103
Run5_230652439313780,0.0840198
Run5_230652451408286,0.40516225
Run5_230652470286236,0.17564562
Run5_230652470290718,0.52521956
Run5_230652470810397,0.22183956
Run5_230652470835950,0.043466274
Run5_230652470836652,0.19389914
Run5_230652471040947,0.15831405
Run5_230654437378996,0.8686529
Run5_230654437407148,0.7986254
Run5_230654437407989,0.27858958
Run5_230654452066739,0.0469124
Run5_230732686616430,0.79598904
Run5_230732701850340,0.2511728
Run5_230732713651557,0.21465579
Run5_230732713806061,0.16747832
Run5_230732732942765,0.06498675
Run5_230741410506611,0.2281557
Run5_230741411314987,0.12250527
Run5_230741425673948,0.2767538
Run5_230741438053622,0.28439388
Run5_230741456637214,0.69429284
Run5_230741456907635,0.2241824
Run5_230749732256675,0.30146757
Run5_230749732289390,0.6125648
Run5_230749732466011,0.024618337
Run5_230749732555126,0.5498507
Run5_230749746710387,0.289465
Run5_230749746968420,0.4968177
Run5_230749746972902,0.3306791
Run5_230749746977195,0.85342103
Run5_230749747243237,0.07025946
Run5_230799392762294,0.13030568
Run5_230799392795037,0.5536938
Run5_230799392861035,0.013687365
Run5_230799393081628,0.18623808
Run5_230799393372443,0.48143077
Run5_230799407233459,0.12330446
Run5_230799408031459,0.53950405
Run5_230799420119478,0.1680548
Run5_230799420123948,0.06772685
Run5_230799439152933,0.06456658
Run5_230800332012958,0.6419952
Run5_230800332278197,0.03762541
Run5_230800332281707,0.19788712
Run5_230800332614563,0.23184496
Run5_230800332843941,0.5971318
Run5_230800346954166,0.6931205
Run5_230800347314419,0.10652206
Run5_230800347322787,0.02971559
Run5_230800347520414,0.0907282
Run5_230800359376747,0.09249368
Run5_230800378226542,0.05107028
Run5_230800378227622,0.81740594
Run5_230800378678062,0.32473373
Run5_230800378943324,0.21808067
Run5_230807848799525,0.17355385
Run5_230807862958813,0.294011
Run5_230807894673765,0.053036503
Run5_230807894976284,0.23393072
Run5_230807895231326,0.14199622
Run5_230809057057179,0.14054625
Run5_230809071671709,0.1280831
Run5_230809083768053,0.20994316
Run5_230809084053932,0.39027035
Run5_230809084324660,0.042066824
Run5_230809103154419,0.8710613
Run5_230816707177379,0.42701018
Run5_230816707439524,0.007109837
Run5_230816721856747,0.24362049
Run5_230816722143973,0.10040545
Run5_230816734636467,0.29475883
Run5_231270765512942,0.17885716
Run5_231270765971869,0.23482391
Run5_231270780357533,0.241015
Run5_231270780619507,0.35968554
Run5_231270780620206,0.22280048
Run5_231270792457011,0.23240803
Run5_231270811331509,0.21225372
Run5_231270811920221,0.2588077
Run5_231270812151083,0.012928526
Run5_231279489640755,0.14051476
Run5_231279535446758,0.23794831
Run5_231279535511459,0.058133423
Run5_231279536257771,0.074425876
Run5_231280322733811,0.2302866
Run5_231280341306278,0.23538849
Run5_231291315186404,0.11944234
Run5_231291315214115,0.09056187
Run5_231291315444659,0.08815331
Run5_231291315468142,0.54855496
Run5_231291315501931,0.094847634
Run5_231291328292659,0.27695164
Run5_231291328542958,0.21399106
Run5_231291346598838,0.051222485
Run5_231340558632877,0.6995167
Run5_231340573084390,0.07571565
Run5_231340573899563,0.028542632
Run5_231340586457390,0.43930832
Run5_231340586462436,0.113109194
Run5_231340604517621,0.09568739
Run5_231340604583221,0.2720251
Run5_231340605393758,0.25636867
Run5_231365389170550,0.06940837
Run5_231365403891500,0.06507062
Run5_231365404179749,0.33125928
Run5_231365416020388,0.22653696
Run5_231365416705445,0.5164467
Run5_231365434895276,0.7334447
Run5_231365435374435,0.020370565
Run5_231366194325870,0.19828258
Run5_231366209165028,0.17943363
Run5_231366209234678,0.25624633
Run5_231366222036334,0.032673784
Run5_231366240876853,0.08938653
Run5_231692894918444,0.18539707
Run5_231692895209772,0.20513204
Run5_231692907800427,0.33618972
Run5_231692926146477,0.34981304
Run5_231692926573411,0.9278549
Run5_231711805172580,0.20724161
Run5_231711820110069,0.581089
Run5_231711831969182,0.3246205
Run5_231711832128861,0.27223608
Run5_231711851042724,0.38991457
Run5_231711851628380,0.8404353
Run5_231754888760230,0.21325803
Run5_231754888789301,0.15624546
Run5_231754888832941,0.76993483
Run5_231754888833259,0.22390527
Run5_231754903509915,0.16902126
Run5_231754916547509,0.120603964
Run5_231754934638963,0.03610239
Run5_231754934704948,0.22070825
Run5_231754935187315,0.28515986
Run5_231760526198637,0.23287691
Run5_231760540417390,0.12336701
Run5_231760540621548,0.4392723
Run5_231760540646188,0.26237804
Run5_231760540657515,0.64274466
Run5_231760541112548,0.14366414
Run5_231760541113126,0.220654
Run5_231760553269686,0.4581407
Run5_231760571841950,0.24617952
Run5_231760571873517,0.28318924
Run5_231760572340061,0.11920539
Run5_231770055162284,0.4943279
Run5_231770055953332,0.5112733
Run5_231770070104350,0.523158
Run5_231770082461547,0.66456205
Run5_231770101234587,0.057291802
Run5_231822803233142,0.3572492
